date&time,time,duration,source_ip,destination_ip,protocol,protocol_name,packet_len,dif_serv,flag,ip_vers,src_port,dst_port,data_len,seq,seq_raw,next_seq,ack,ack_raw,tcp_flags,flags_res,flags_ns,flags_cwr,flags_ecn,flags_urg,flags_ack,flags_push,flags_reset,flags_syn,flags_fin,flags_str,win_size,checksum,checksum_status,urgent_pointer,stream,proto_type,proto_size,hw_type,hw_size,hw_opcode,src_hw_mac,dst_hw_mac
2017-08-09 12:07:47.685819,0.346347,9.799003601074219e-05,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x00007f1a,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.686002,0.34653,0.00018310546875,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x00001d71,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.686126,0.346654,0.0001239776611328125,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x0000aca0,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.686271,0.346799,0.00014495849609375,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x00000b35,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.686434,0.346962,0.00016307830810546875,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x00002ab2,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.686581,0.347109,0.0001468658447265625,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x0000bab7,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.686711,0.347239,0.00013017654418945312,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x00007a46,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.686836,0.347364,0.00012493133544921875,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x000048f9,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.686979,0.347507,0.0001430511474609375,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x0000e3b3,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.687119,0.347647,0.0001399517059326172,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x00009711,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.687275,0.347803,0.00015592575073242188,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x000055c4,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.687397,0.347925,0.0001220703125,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x0000768c,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.687559,0.348087,0.00016188621520996094,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x0000e49e,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.687704,0.348232,0.00014519691467285156,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x0000481c,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.687836,0.348364,0.00013184547424316406,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x0000c4aa,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.687959,0.348487,0.00012302398681640625,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x0000228e,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.688082,0.34861,0.00012302398681640625,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x00008c0a,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.688232,0.34876,0.0001499652862548828,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x0000e6ab,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.688398,0.348926,0.0001659393310546875,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x000097cf,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.688520,0.349048,0.0001220703125,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x00008612,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.688687,0.349215,0.0001671314239501953,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x0000ad33,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.688831,0.349359,0.00014400482177734375,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x00009f02,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.688979,0.349507,0.00014781951904296875,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x00007807,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.690472,0.400552,0.0014929771423339844,192.168.2.13,192.168.100.5,17,udp,87,0x00000000,0x00000040,4,51010,56514,53,,,,,,,,,,,,,,,,,,,0x000058fa,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.690664,0.400744,0.00019216537475585938,192.168.2.13,192.168.100.5,17,udp,60,0x00000000,0x00000040,4,51010,56514,25,,,,,,,,,,,,,,,,,,,0x000090f7,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.690838,0.400918,0.00017404556274414062,192.168.2.13,192.168.100.5,17,udp,209,0x00000000,0x00000040,4,51010,56514,175,,,,,,,,,,,,,,,,,,,0x00005aa3,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.693056,0.403136,0.002218008041381836,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x00002b08,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.693175,0.403255,0.00011897087097167969,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x000098c7,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.693370,0.40345,0.00019502639770507812,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000f5af,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.693520,0.4036,0.0001499652862548828,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x00009d73,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.693675,0.403755,0.00015497207641601562,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x000084cf,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.693796,0.403876,0.00012087821960449219,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x00006a87,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.693946,0.404026,0.0001499652862548828,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000458f,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.694077,0.404157,0.00013113021850585938,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000b948,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.694276,0.404356,0.0001990795135498047,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000579f,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.694374,0.404454,9.799003601074219e-05,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000e6ce,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.694538,0.404618,0.000164031982421875,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x00004563,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.694690,0.40477,0.0001518726348876953,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x000064e0,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.694839,0.404919,0.00014901161193847656,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000f4e5,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.694943,0.405023,0.00010395050048828125,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000b474,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.695126,0.405206,0.00018310546875,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x00008327,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.695249,0.405329,0.00012302398681640625,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x00001de2,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.695429,0.405509,0.0001800060272216797,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000d13f,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.695539,0.405619,0.00010991096496582031,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x00008ff2,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.695720,0.4058,0.00018095970153808594,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000b0ba,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.695879,0.405959,0.0001590251922607422,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x00001ecd,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.696017,0.406097,0.0001380443572998047,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000824a,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.696129,0.406209,0.00011205673217773438,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000fed8,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.696284,0.406364,0.00015497207641601562,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x00005cbc,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.696422,0.406502,0.0001380443572998047,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000c638,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.696604,0.406684,0.0001819133758544922,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x000020da,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.696714,0.406794,0.00010991096496582031,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000d1fd,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.696901,0.406981,0.00018715858459472656,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000c040,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.697032,0.407112,0.0001308917999267578,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000e761,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.697187,0.407267,0.00015497207641601562,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000d930,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.697292,0.407372,0.00010514259338378906,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000b235,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.697449,0.407529,0.00015687942504882812,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x000017cb,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.697599,0.407679,0.0001499652862548828,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x000036ba,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.697778,0.407858,0.00017905235290527344,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000349d,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.697883,0.407963,0.0001049041748046875,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x000055a9,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.698027,0.408107,0.00014400482177734375,192.168.2.13,192.168.100.5,17,udp,1161,0x00000000,0x00000040,4,51010,56514,1127,,,,,,,,,,,,,,,,,,,0x0000d4ab,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.700127,0.358308,0.0020999908447265625,192.168.2.13,192.168.100.5,17,udp,87,0x00000000,0x00000040,4,51008,20298,53,,,,,,,,,,,,,,,,,,,0x00004638,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.700305,0.358486,0.0001780986785888672,192.168.2.13,192.168.100.5,17,udp,60,0x00000000,0x00000040,4,51008,20298,25,,,,,,,,,,,,,,,,,,,0x00007e35,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.700445,0.358626,0.0001399517059326172,192.168.2.13,192.168.100.5,17,udp,209,0x00000000,0x00000040,4,51008,20298,175,,,,,,,,,,,,,,,,,,,0x000047e1,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.702626,0.360807,0.0021810531616210938,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x00001846,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.702727,0.360908,0.0001010894775390625,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x00008605,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.702956,0.361137,0.0002288818359375,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x0000e2ed,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.703041,0.361222,8.511543273925781e-05,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x00008ab1,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.703224,0.361405,0.00018286705017089844,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x0000720d,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.703355,0.361536,0.00013113021850585938,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x000057c5,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.703513,0.361694,0.00015783309936523438,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x000032cd,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.703646,0.361827,0.00013303756713867188,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x0000a686,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.703772,0.361953,0.00012612342834472656,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x000044dd,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.703915,0.362096,0.0001430511474609375,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x0000d40c,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.704076,0.362257,0.0001609325408935547,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x000032a1,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.704211,0.362392,0.00013494491577148438,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x0000521e,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.704363,0.362544,0.00015211105346679688,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x0000e223,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.704494,0.362675,0.0001308917999267578,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x0000a1b2,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.704655,0.362836,0.0001609325408935547,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x00007065,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.704794,0.362975,0.00013899803161621094,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x00000b20,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.704923,0.363104,0.0001289844512939453,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x0000be7d,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.705050,0.363231,0.0001270771026611328,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x00007d30,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.705226,0.363407,0.00017595291137695312,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x00009df8,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.705362,0.363543,0.0001361370086669922,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x00000c0b,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.705513,0.363694,0.00015091896057128906,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x00006f88,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.705644,0.363825,0.0001308917999267578,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x0000ec16,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.705795,0.363976,0.00015115737915039062,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x000049fa,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.705919,0.3641,0.0001239776611328125,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x0000b376,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.706064,0.364245,0.00014495849609375,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x00000e18,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.706211,0.364392,0.00014710426330566406,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x0000bf3b,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.706365,0.364546,0.00015401840209960938,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x0000ad7e,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.706504,0.364685,0.00013899803161621094,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x0000d49f,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.706652,0.364833,0.00014781951904296875,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x0000c66e,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.706823,0.365004,0.00017118453979492188,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x00009f73,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.706940,0.365121,0.00011682510375976562,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x00000509,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:47.707082,0.365263,0.00014209747314453125,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x000023f8,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
