time,duration,source_ip,destination_ip,protocol,packet_len,dif_serv,flag,ip_vers,src_port,dst_port,data_len,seq,seq_raw,next_seq,ack,ack_raw,flags_res,flags_ns,flags_cwr,flags_ecn,flags_urg,flags_ack,flags_push,flags_reset,flags_syn,flags_fin,win_size,checksum,checksum_status,urgent_pointer,proto_type,proto_size,hw_type,hw_size,hw_opcode,src_hw_mac,dst_hw_mac,label
0.736428,0.000172853,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778271153,0.919905394,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.452536812,2,0.5,0,0,0,0,0,0,0,0
0.736605,0.000177145,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778271153,0.919905394,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.4180972,2,0.5,0,0,0,0,0,0,0,0
0.73668,7.49E-05,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778271153,0.919905394,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.252399481,2,0.5,0,0,0,0,0,0,0,0
0.736799,0.000118971,0.752563599,0.752569438,0.066666667,0.020813306,0,64,0.666666667,0.778271153,0.919905394,0.020294499,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.829633021,2,0.5,0,0,0,0,0,0,0,0
0.740768,0.00158906,0.752563599,0.752569438,0.066666667,0.003189136,0,64,0.666666667,0.778393225,0.862378882,0.002670329,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.39235523,2,0.5,0,0,0,0,0,0,0,0
0.741552,0.00078392,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778393225,0.862378882,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.449378195,2,0.5,0,0,0,0,0,0,0,0
0.741678,0.000126123,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778393225,0.862378882,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.309544518,2,0.5,0,0,0,0,0,0,0,0
0.741885,0.000206947,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778393225,0.862378882,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.554711223,2,0.5,0,0,0,0,0,0,0,0
0.742018,0.000133038,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778393225,0.862378882,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.299351492,2,0.5,0,0,0,0,0,0,0,0
0.742167,0.000149012,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778393225,0.862378882,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.885877775,2,0.5,0,0,0,0,0,0,0,0
0.742315,0.000148058,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778393225,0.862378882,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.851438163,2,0.5,0,0,0,0,0,0,0,0
0.742446,0.000130892,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778393225,0.862378882,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.685740444,2,0.5,0,0,0,0,0,0,0,0
0.742588,0.000142097,0.752563599,0.752569438,0.066666667,0.020813306,0,64,0.666666667,0.778393225,0.862378882,0.020294499,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.262973983,2,0.5,0,0,0,0,0,0,0,0
0.789078,0.021872997,0.752563599,0.752569438,0.066666667,0.003189136,0,64,0.666666667,0.778240635,0.8624094,0.002670329,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.897261006,2,0.5,0,0,0,0,0,0,0,0
0.789943,0.000864983,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778240635,0.8624094,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.485831998,2,0.5,0,0,0,0,0,0,0,0
0.789967,2.38E-05,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778240635,0.8624094,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.686778058,2,0.5,0,0,0,0,0,0,0,0
0.790049,8.20E-05,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778240635,0.8624094,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.866590372,2,0.5,0,0,0,0,0,0,0,0
0.790207,0.000158072,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778240635,0.8624094,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.613839933,2,0.5,0,0,0,0,0,0,0,0
0.790322,0.000114918,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778240635,0.8624094,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.585427634,2,0.5,0,0,0,0,0,0,0,0
0.790462,0.00014019,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778240635,0.8624094,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.228519112,2,0.5,0,0,0,0,0,0,0,0
0.790866,0.000403881,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778240635,0.8624094,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.640390631,2,0.5,0,0,0,0,0,0,0,0
0.790873,6.91E-06,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778240635,0.8624094,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.745067521,2,0.5,0,0,0,0,0,0,0,0
0.790953,8.01E-05,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778240635,0.8624094,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.1538262,2,0.5,0,0,0,0,0,0,0,0
0.790958,5.01E-06,0.752563599,0.752569438,0.066666667,0.009140154,0,64,0.666666667,0.778240635,0.8624094,0.008621347,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.087312123,2,0.5,0,0,0,0,0,0,0,0
0.801342,0.006430864,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.93134966,0.018921187,4.89E-05,0.984886503,4.92E-05,2.33E-10,0.275646358,0,0,0,0,0,1,0,0,0,0,0.034546426,0.803616388,2,0,0,0,0,0,0,0,0,0
0.801349,7.15E-06,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.93134966,0.018921187,4.92E-05,0.984886792,4.95E-05,2.33E-10,0.275646358,0,0,0,0,0,1,0,0,0,0,0.034546426,0.697795071,2,0,0,0,0,0,0,0,0,0
0.801352,2.86E-06,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.93134966,0.018921187,4.95E-05,0.98488708,4.98E-05,2.33E-10,0.275646358,0,0,0,0,0,1,0,0,0,0,0.034546426,0.248508431,2,0,0,0,0,0,0,0,0,0
0.801455,0.000102997,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.93134966,0.018921187,4.98E-05,0.984887369,5.01E-05,2.33E-10,0.275646358,0,0,0,0,0,1,0,0,0,0,0.034546426,0.039246204,2,0,0,0,0,0,0,0,0,0
0.801654,0.00019908,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.93134966,0.018921187,5.01E-05,0.984887658,5.04E-05,2.33E-10,0.275646358,0,0,0,0,0,1,0,0,0,0,0.034546426,0.028412299,2,0,0,0,0,0,0,0,0,0
0.801711,5.70E-05,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.93134966,0.006759747,0,2.33E-10,0.275646358,2.33E-10,4.98E-05,0.984887369,0,0,0,0,0,1,0,0,0,0,0.25070573,0.995269703,2,0,0,0,0,0,0,0,0,0
0.801711,0,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.93134966,0.018921187,5.04E-05,0.984887946,5.06E-05,2.33E-10,0.275646358,0,0,0,0,0,1,0,0,0,0,0.034546426,0.49001297,2,0,0,0,0,0,0,0,0,0
0.801771,6.01E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.93134966,0.018921187,5.06E-05,0.984888235,5.09E-05,2.33E-10,0.275646358,0,0,0,0,0,1,0,0,0,0,0.034546426,0.558846418,2,0,0,0,0,0,0,0,0,0
0.801882,0.000110865,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.93134966,0.018921187,5.09E-05,0.984888524,5.12E-05,2.33E-10,0.275646358,0,0,0,0,0,1,0,0,0,0,0.034546426,0.015243763,2,0,0,0,0,0,0,0,0,0
0.801962,8.01E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.93134966,0.018921187,5.12E-05,0.984888813,5.15E-05,2.33E-10,0.275646358,0,0,0,0,0,1,0,0,0,0,0.034546426,0.953337911,2,0,0,0,0,0,0,0,0,0
0.801991,2.91E-05,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.93134966,0.006759747,0,2.33E-10,0.275646358,2.33E-10,5.04E-05,0.984887946,0,0,0,0,0,1,0,0,0,0,0.25070573,0.957427329,2,0,0,0,0,0,0,0,0,0
0.802107,0.000115871,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.93134966,0.006759747,0,2.33E-10,0.275646358,2.33E-10,5.09E-05,0.984888524,0,0,0,0,0,1,0,0,0,0,0.25070573,0.919584955,2,0,0,0,0,0,0,0,0,0
0.80211,3.10E-06,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.93134966,0.018921187,5.15E-05,0.984889101,5.18E-05,2.33E-10,0.275646358,0,0,0,0,0,1,0,0,0,0,0.034546426,0.561532006,2,0,0,0,0,0,0,0,0,0
0.802199,8.89E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.93134966,0.018921187,5.18E-05,0.98488939,5.21E-05,2.33E-10,0.275646358,0,0,0,0,0,1,0,0,0,0,0.034546426,0.348134585,2,0,0,0,0,0,0,0,0,0
0.802204,5.01E-06,0.752563599,0.752569438,0.023529412,0.004760815,0,64,0.666666667,0.006759747,0.93134966,0.003936828,5.21E-05,0.984889679,5.21E-05,2.33E-10,0.275646358,0,0,0,0,0,1,1,0,0,0,0.034546426,0.017807279,2,0,0,0,0,0,0,0,0,0
0.802227,2.29E-05,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.93134966,0.006759747,0,2.33E-10,0.275646358,2.33E-10,5.15E-05,0.984889101,0,0,0,0,0,1,0,0,0,0,0.25070573,0.88174258,2,0,0,0,0,0,0,0,0,0
0.802463,0.000236034,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.93134966,0.006759747,0,2.33E-10,0.275646358,2.33E-10,5.21E-05,0.984889739,0,0,0,0,0,1,0,0,0,0,0.25070573,0.839963378,2,0,0,0,0,0,0,0,0,0
0.813557,0.002458096,0.752563599,0.752569438,0.066666667,0.003189136,0,64,0.666666667,0.778210117,0.862317845,0.002670329,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.925673304,2,0.5,0,0,0,0,0,0,0,0
0.814444,0.000886917,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.862317845,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.514244297,2,0.5,0,0,0,0,0,0,0,0
0.814555,0.000111103,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.862317845,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.715190356,2,0.5,0,0,0,0,0,0,0,0
0.814728,0.000172853,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.862317845,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.89500267,2,0.5,0,0,0,0,0,0,0,0
0.814847,0.000119209,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.862317845,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.642252232,2,0.5,0,0,0,0,0,0,0,0
0.815003,0.000155926,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.862317845,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.613839933,2,0.5,0,0,0,0,0,0,0,0
0.815126,0.000123024,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.862317845,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.256931411,2,0.5,0,0,0,0,0,0,0,0
0.815277,0.000150919,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.862317845,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.66880293,2,0.5,0,0,0,0,0,0,0,0
0.815379,0.000102043,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.862317845,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.77347982,2,0.5,0,0,0,0,0,0,0,0
0.815509,0.000129938,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.862317845,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.182238499,2,0.5,0,0,0,0,0,0,0,0
0.815584,7.51E-05,0.752563599,0.752569438,0.066666667,0.009140154,0,64,0.666666667,0.778210117,0.862317845,0.008621347,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.115724422,2,0.5,0,0,0,0,0,0,0,0
0.800128,0.016978979,0.752563599,0.752569438,0.066666667,0.003189136,0,64,0.666666667,0.778301671,0.358129244,0.002670329,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.460166323,2,0.5,0,0,0,0,0,0,0,0
0.800829,0.000700951,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778301671,0.358129244,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.803143359,2,0.5,0,0,0,0,0,0,0,0
0.800936,0.00010705,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778301671,0.358129244,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.143556878,2,0.5,0,0,0,0,0,0,0,0
0.801171,0.000234842,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778301671,0.358129244,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.047775998,2,0.5,0,0,0,0,0,0,0,0
0.801235,6.41E-05,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778301671,0.358129244,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.141634241,2,0.5,0,0,0,0,0,0,0,0
0.801392,0.000156879,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778301671,0.358129244,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.145601587,2,0.5,0,0,0,0,0,0,0,0
0.801507,0.000115156,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778301671,0.358129244,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.098634318,2,0.5,0,0,0,0,0,0,0,0
0.801669,0.000161886,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778301671,0.358129244,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.334187839,2,0.5,0,0,0,0,0,0,0,0
0.801764,9.51E-05,0.752563599,0.752569438,0.066666667,0.019562066,0,64,0.666666667,0.778301671,0.358129244,0.019043259,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.413824674,2,0.5,0,0,0,0,0,0,0,0
0.85185,0.000533819,0.752563599,0.752569438,0.066666667,0.003189136,0,64,0.666666667,0.778362707,0.862348363,0.002670329,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.687434195,2,0.5,0,0,0,0,0,0,0,0
0.852579,0.000729084,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778362707,0.862348363,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.030411231,2,0.5,0,0,0,0,0,0,0,0
0.852716,0.000137091,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778362707,0.862348363,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.37082475,2,0.5,0,0,0,0,0,0,0,0
0.852935,0.000218868,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778362707,0.862348363,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.27504387,2,0.5,0,0,0,0,0,0,0,0
0.853008,7.30E-05,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778362707,0.862348363,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.368902113,2,0.5,0,0,0,0,0,0,0,0
0.853162,0.000154018,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778362707,0.862348363,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.372869459,2,0.5,0,0,0,0,0,0,0,0
0.853337,0.000174999,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778362707,0.862348363,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.32590219,2,0.5,0,0,0,0,0,0,0,0
0.853459,0.00012207,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778362707,0.862348363,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.561455711,2,0.5,0,0,0,0,0,0,0,0
0.853595,0.000136137,0.752563599,0.752569438,0.066666667,0.019562066,0,64,0.666666667,0.778362707,0.862348363,0.019043259,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.641092546,2,0.5,0,0,0,0,0,0,0,0
0.80215,0.000453949,0.752563599,0.752569438,0.066666667,0.003189136,0,64,0.666666667,0.778332189,0.309727626,0.002670329,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.614160372,2,0.5,0,0,0,0,0,0,0,0
0.802902,0.000751972,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778332189,0.309727626,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.957137407,2,0.5,0,0,0,0,0,0,0,0
0.80302,0.000118017,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778332189,0.309727626,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.297550927,2,0.5,0,0,0,0,0,0,0,0
0.803233,0.000212908,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778332189,0.309727626,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.201770047,2,0.5,0,0,0,0,0,0,0,0
0.803362,0.000128984,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778332189,0.309727626,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.29562829,2,0.5,0,0,0,0,0,0,0,0
0.803524,0.000162125,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778332189,0.309727626,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.299595636,2,0.5,0,0,0,0,0,0,0,0
0.803676,0.000151873,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778332189,0.309727626,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.252628367,2,0.5,0,0,0,0,0,0,0,0
0.803842,0.000166178,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778332189,0.309727626,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.488181888,2,0.5,0,0,0,0,0,0,0,0
0.803944,0.000101805,0.752563599,0.752569438,0.066666667,0.019562066,0,64,0.666666667,0.778332189,0.309727626,0.019043259,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.567818723,2,0.5,0,0,0,0,0,0,0,0
0.799612,0.000472069,0.752563599,0.752569438,0.066666667,0.003189136,0,64,0.666666667,0.778271153,0.919905394,0.002670329,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.882749676,2,0.5,0,0,0,0,0,0,0,0
0.800369,0.000756979,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778271153,0.919905394,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.225726711,2,0.5,0,0,0,0,0,0,0,0
0.800512,0.000143051,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778271153,0.919905394,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.56614023,2,0.5,0,0,0,0,0,0,0,0
0.80071,0.000197887,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778271153,0.919905394,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.47035935,2,0.5,0,0,0,0,0,0,0,0
0.800848,0.000138044,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778271153,0.919905394,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.564217594,2,0.5,0,0,0,0,0,0,0,0
0.800978,0.000129938,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778271153,0.919905394,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.568184939,2,0.5,0,0,0,0,0,0,0,0
0.80112,0.000142097,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778271153,0.919905394,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.52121767,2,0.5,0,0,0,0,0,0,0,0
0.801277,0.000157118,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778271153,0.919905394,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.756771191,2,0.5,0,0,0,0,0,0,0,0
0.801383,0.000105858,0.752563599,0.752569438,0.066666667,0.019562066,0,64,0.666666667,0.778271153,0.919905394,0.019043259,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.836408026,2,0.5,0,0,0,0,0,0,0,0
0.805017,0.001254082,0.752563599,0.752569438,0.066666667,0.003189136,0,64,0.666666667,0.778393225,0.862378882,0.002670329,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.316090639,2,0.5,0,0,0,0,0,0,0,0
0.805796,0.000778913,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778393225,0.862378882,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.659067674,2,0.5,0,0,0,0,0,0,0,0
0.805918,0.00012207,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778393225,0.862378882,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.999481193,2,0.5,0,0,0,0,0,0,0,0
0.806127,0.000208855,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778393225,0.862378882,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.903700313,2,0.5,0,0,0,0,0,0,0,0
0.806237,0.000110149,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778393225,0.862378882,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.997558556,2,0.5,0,0,0,0,0,0,0,0
0.806401,0.000164032,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778393225,0.862378882,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.001525902,2,0.5,0,0,0,0,0,0,0,0
0.806528,0.000126839,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778393225,0.862378882,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.954558633,2,0.5,0,0,0,0,0,0,0,0
