time,duration,source_ip,destination_ip,protocol,packet_len,dif_serv,flag,ip_vers,src_port,dst_port,data_len,seq,seq_raw,next_seq,ack,ack_raw,flags_res,flags_ns,flags_cwr,flags_ecn,flags_urg,flags_ack,flags_push,flags_reset,flags_syn,flags_fin,win_size,checksum,checksum_status,urgent_pointer,proto_type,proto_size,hw_type,hw_size,hw_opcode,src_hw_mac,dst_hw_mac,label
1.870426,0.000129938,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.243305104,2,0.5,0,0,0,0,0,0,0,0
1.871463,0.001036882,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.395986877,2,0.5,0,0,0,0,0,0,0,0
1.872694,0.001231194,0.752563599,0.752569438,0.066666667,0.02153048,0,64,0.666666667,0.778210117,0.228305486,0.021011673,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.037369345,2,0.5,0,0,0,0,0,0,0,0
1.935537,0.062381983,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000113189,0.89467334,0.000113478,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.93119707,2,0,0,0,0,0,0,0,0,0
1.935565,2.79E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000113478,0.894673629,0.000113767,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.929304952,2,0,0,0,0,0,0,0,0,0
1.935632,6.70E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000113767,0.894673917,0.000114056,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.016128786,2,0,0,0,0,0,0,0,0,0
1.935185,1.41E-05,0.752563599,0.752569438,0.066666667,0.003189136,0,64,0.666666667,0.778210117,0.228305486,0.002670329,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.56443122,2,0.5,0,0,0,0,0,0,0,0
1.935701,5.51E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000114056,0.894674206,0.000114344,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.320332647,2,0,0,0,0,0,0,0,0,0
1.935899,0.000197887,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000114344,0.894674495,0.000114633,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.661188678,2,0,0,0,0,0,0,0,0,0
1.935948,4.91E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000114633,0.894674784,0.000114922,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.69625391,2,0,0,0,0,0,0,0,0,0
1.935948,0,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.768902113,0.006759747,0,2.33E-10,0.145598243,2.33E-10,0.000113767,0.894673917,0,0,0,0,0,1,0,0,0,0,0.25070573,0.439993896,2,0,0,0,0,0,0,0,0,0
1.93597,2.19E-05,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.768902113,0.006759747,0,2.33E-10,0.145598243,2.33E-10,0.000114344,0.894674495,0,0,0,0,0,1,0,0,0,0,0.25070573,0.402151522,2,0,0,0,0,0,0,0,0,0
1.936115,0.000144958,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000114922,0.894675072,0.00011521,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.446265354,2,0,0,0,0,0,0,0,0,0
1.936134,1.91E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.00011521,0.894675361,0.000115499,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.509727626,2,0,0,0,0,0,0,0,0,0
1.936256,0.000121832,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.768902113,0.006759747,0,2.33E-10,0.145598243,2.33E-10,0.000114922,0.894675072,0,0,0,0,0,1,0,0,0,0,0.25070573,0.364309148,2,0,0,0,0,0,0,0,0,0
1.93627,1.41E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000115499,0.89467565,0.000115788,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.40328069,2,0,0,0,0,0,0,0,0,0
1.936327,5.70E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000115788,0.894675938,0.000116077,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.787777523,2,0,0,0,0,0,0,0,0,0
1.93642,9.30E-05,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.768902113,0.006759747,0,2.33E-10,0.145598243,2.33E-10,0.000115499,0.89467565,0,0,0,0,0,1,0,0,0,0,0.25070573,0.326466773,2,0,0,0,0,0,0,0,0,0
1.936468,4.82E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000116077,0.894676227,0.000116365,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.775326162,2,0,0,0,0,0,0,0,0,0
1.936122,0.000114918,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.352162966,2,0.5,0,0,0,0,0,0,0,0
1.936601,1.79E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000116365,0.894676516,0.000116654,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.380834668,2,0,0,0,0,0,0,0,0,0
1.936244,0.000104189,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.804180972,2,0.5,0,0,0,0,0,0,0,0
1.936715,1.00E-05,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.768902113,0.006759747,0,2.33E-10,0.145598243,2.33E-10,0.000116077,0.894676227,0,0,0,0,0,1,0,0,0,0,0.25070573,0.288624399,2,0,0,0,0,0,0,0,0,0
1.936724,8.82E-06,0.752563599,0.752569438,0.023529412,0.016357671,0,64,0.666666667,0.006759747,0.768902113,0.015533684,0.000116654,0.894676805,0.000116891,2.33E-10,0.145598243,0,0,0,0,0,1,1,0,0,0,0.034546426,0.103242542,2,0,0,0,0,0,0,0,0,0
1.936375,0.000112057,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.127595941,2,0.5,0,0,0,0,0,0,0,0
1.936629,0.000253916,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.363210498,2,0.5,0,0,0,0,0,0,0,0
1.936651,2.22E-05,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.34914168,2,0.5,0,0,0,0,0,0,0,0
1.937112,0,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.768902113,0.006759747,0,2.33E-10,0.145598243,2.33E-10,0.000116654,0.894676805,0,0,0,0,0,1,0,0,0,0,0.25070573,0.250782025,2,0,0,0,0,0,0,0,0,0
1.936821,0.000169992,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.803540093,2,0.5,0,0,0,0,0,0,0,0
1.936942,0.000120878,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.979690242,2,0.5,0,0,0,0,0,0,0,0
1.937106,0.000164032,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.624460212,2,0.5,0,0,0,0,0,0,0,0
1.937216,0.000109911,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.516273747,2,0.5,0,0,0,0,0,0,0,0
1.937365,0.000149012,0.752563599,0.752569438,0.066666667,0.005203326,0,64,0.666666667,0.778210117,0.228305486,0.00468452,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.585687037,2,0.5,0,0,0,0,0,0,0,0
2.002089,0.064263105,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000116891,0.894677042,0.00011718,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.699702449,2,0,0,0,0,0,0,0,0,0
2.002186,9.70E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.00011718,0.89467733,0.000117468,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.609735256,2,0,0,0,0,0,0,0,0,0
2.002287,0.000100851,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000117468,0.894677619,0.000117757,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.352803845,2,0,0,0,0,0,0,0,0,0
2.001905,7.92E-05,0.752563599,0.752569438,0.066666667,0.003189136,0,64,0.666666667,0.778210117,0.228305486,0.002670329,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.484382391,2,0.5,0,0,0,0,0,0,0,0
2.00244,7.39E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000117757,0.894677908,0.000118046,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.516395819,2,0,0,0,0,0,0,0,0,0
2.002473,3.31E-05,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.768902113,0.006759747,0,2.33E-10,0.145598243,2.33E-10,0.000117468,0.894677619,0,0,0,0,0,1,0,0,0,0,0.25070573,0.197405966,2,0,0,0,0,0,0,0,0,0
2.002549,7.58E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000118046,0.894678196,0.000118335,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.116700999,2,0,0,0,0,0,0,0,0,0
2.002605,5.60E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000118335,0.894678485,0.000118623,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.910505837,2,0,0,0,0,0,0,0,0,0
2.002713,0.000108004,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000118623,0.894678774,0.000118912,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.175768673,2,0,0,0,0,0,0,0,0,0
2.002715,2.15E-06,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.768902113,0.006759747,0,2.33E-10,0.145598243,2.33E-10,0.000118046,0.894678196,0,0,0,0,0,1,0,0,0,0,0.25070573,0.159563592,2,0,0,0,0,0,0,0,0,0
2.002858,0.000142813,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000118912,0.894679063,0.000119201,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.151583124,2,0,0,0,0,0,0,0,0,0
2.002922,6.41E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000119201,0.894679351,0.000119489,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.73134966,2,0,0,0,0,0,0,0,0,0
2.002944,2.19E-05,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.768902113,0.006759747,0,2.33E-10,0.145598243,2.33E-10,0.000118623,0.894678774,0,0,0,0,0,1,0,0,0,0,0.25070573,0.121721218,2,0,0,0,0,0,0,0,0,0
2.003097,0.000153065,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000119489,0.89467964,0.000119778,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.506248569,2,0,0,0,0,0,0,0,0,0
2.003158,6.10E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000119778,0.894679929,0.000120067,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.147051194,2,0,0,0,0,0,0,0,0,0
2.003188,3.00E-05,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.768902113,0.006759747,0,2.33E-10,0.145598243,2.33E-10,0.000119489,0.89467964,0,0,0,0,0,1,0,0,0,0,0.25070573,0.064957656,2,0,0,0,0,0,0,0,0,0
2.002745,1.79E-05,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.990844587,2,0.5,0,0,0,0,0,0,0,0
2.00328,7.39E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000120067,0.894680217,0.000120356,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.385626001,2,0,0,0,0,0,0,0,0,0
2.003282,2.15E-06,0.752563599,0.752569438,0.023529412,0.003418021,0,64,0.666666667,0.006759747,0.768902113,0.002594034,0.000120356,0.894680506,0.000120395,2.33E-10,0.145598243,0,0,0,0,0,1,1,0,0,0,0.034546426,0.887159533,2,0,0,0,0,0,0,0,0,0
2.002897,7.61E-05,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.502174411,2,0.5,0,0,0,0,0,0,0,0
2.003514,0.000155926,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.768902113,0.006759747,0,2.33E-10,0.145598243,2.33E-10,0.000120067,0.894680217,0,0,0,0,0,1,0,0,0,0,0.25070573,0.027115282,2,0,0,0,0,0,0,0,0,0
2.00314,8.70E-05,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.156450752,2,0.5,0,0,0,0,0,0,0,0
2.003663,6.20E-05,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.768902113,0.006759747,0,2.33E-10,0.145598243,2.33E-10,0.000120395,0.894680546,0,0,0,0,0,1,0,0,0,0,0.25070573,0.005600061,2,0,0,0,0,0,0,0,0,0
2.003205,2.86E-06,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.477958343,2,0.5,0,0,0,0,0,0,0,0
2.003379,0.000174046,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.480399786,2,0.5,0,0,0,0,0,0,0,0
2.003482,0.000102997,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.243198291,2,0.5,0,0,0,0,0,0,0,0
2.003635,0.000153065,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.386144808,2,0.5,0,0,0,0,0,0,0,0
2.00378,0.000144958,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.562661173,2,0.5,0,0,0,0,0,0,0,0
2.003915,0.000134945,0.752563599,0.752569438,0.066666667,0.022522316,0,64,0.666666667,0.778210117,0.228305486,0.02200351,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.127016098,2,0.5,0,0,0,0,0,0,0,0
2.068977,0.065062046,0.752563599,0.752569438,0.066666667,0.003189136,0,64,0.666666667,0.778210117,0.228305486,0.002670329,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.400595102,2,0.5,0,0,0,0,0,0,0,0
2.06981,0.000833035,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.262653544,2,0.5,0,0,0,0,0,0,0,0
2.070375,0.000103951,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000120395,0.894680546,0.000120684,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.456839857,2,0,0,0,0,0,0,0,0,0
2.069939,2.50E-05,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.982452125,2,0.5,0,0,0,0,0,0,0,0
2.070404,4.05E-06,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000120684,0.894680834,0.000120973,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.202777142,2,0,0,0,0,0,0,0,0,0
2.070621,0.000216961,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000120973,0.894681123,0.000121261,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.977325093,2,0,0,0,0,0,0,0,0,0
2.070164,4.05E-06,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.604669261,2,0.5,0,0,0,0,0,0,0,0
2.070628,2.86E-06,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000121261,0.894681412,0.00012155,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.911161975,2,0,0,0,0,0,0,0,0,0
2.07024,7.32E-05,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.364766918,2,0.5,0,0,0,0,0,0,0,0
2.070706,5.01E-06,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.00012155,0.8946817,0.000121839,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.796551461,2,0,0,0,0,0,0,0,0,0
2.070811,0.000104904,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000121839,0.894681989,0.000122127,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.928038453,2,0,0,0,0,0,0,0,0,0
2.070862,5.10E-05,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.768902113,0.006759747,0,2.33E-10,0.145598243,2.33E-10,0.000121261,0.894681412,0,0,0,0,0,1,0,0,0,0,0.25070573,0.9488365,2,0,0,0,0,0,0,0,0,0
2.070439,3.79E-05,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.588952468,2,0.5,0,0,0,0,0,0,0,0
2.070988,8.80E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000122127,0.894682278,0.000122416,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.692149233,2,0,0,0,0,0,0,0,0,0
2.07059,6.32E-05,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.520302129,2,0.5,0,0,0,0,0,0,0,0
2.07107,1.88E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000122416,0.894682567,0.000122705,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.072312505,2,0,0,0,0,0,0,0,0,0
2.070663,5.41E-05,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.145281147,2,0.5,0,0,0,0,0,0,0,0
2.071159,3.50E-05,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.768902113,0.006759747,0,2.33E-10,0.145598243,2.33E-10,0.000122127,0.894682278,0,0,0,0,0,1,0,0,0,0,0.25070573,0.892072938,2,0,0,0,0,0,0,0,0,0
2.0712,4.10E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000122705,0.894682855,0.000122993,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.10670634,2,0,0,0,0,0,0,0,0,0
2.071273,7.30E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000122993,0.894683144,0.000123282,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.06536965,2,0,0,0,0,0,0,0,0,0
2.070814,1.91E-06,0.752563599,0.752569438,0.066666667,0.023102159,0,64,0.666666667,0.778210117,0.228305486,0.022583352,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.601052873,2,0.5,0,0,0,0,0,0,0,0
2.071351,7.61E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000123282,0.894683433,0.000123571,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.513405051,2,0,0,0,0,0,0,0,0,0
2.070966,7.61E-05,0.752563599,0.752569438,0.066666667,0.0171664,0,64,0.666666667,0.778210117,0.228305486,0.016647593,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.99749752,2,0.5,0,0,0,0,0,0,0,0
2.071503,7.58E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000123571,0.894683721,0.00012386,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.821606775,2,0,0,0,0,0,0,0,0,0
2.071508,5.01E-06,0.752563599,0.752569438,0.023529412,0.005859464,0,64,0.666666667,0.006759747,0.768902113,0.005035477,0.00012386,0.89468401,0.000123936,2.33E-10,0.145598243,0,0,0,0,0,1,1,0,0,0,0.034546426,0.893949798,2,0,0,0,0,0,0,0,0,0
2.071569,6.10E-05,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.768902113,0.006759747,0,2.33E-10,0.145598243,2.33E-10,0.000122705,0.894682855,0,0,0,0,0,1,0,0,0,0,0.25070573,0.854230564,2,0,0,0,0,0,0,0,0,0
2.071621,5.20E-05,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.768902113,0.006759747,0,2.33E-10,0.145598243,2.33E-10,0.000123282,0.894683433,0,0,0,0,0,1,0,0,0,0,0.25070573,0.81638819,2,0,0,0,0,0,0,0,0,0
2.071788,0.000167131,0.752569438,0.752563599,0.023529412,0.000915541,0,64,0.666666667,0.768902113,0.006759747,0,2.33E-10,0.145598243,2.33E-10,0.000123936,0.894684087,0,0,0,0,0,1,0,0,0,0,0.25070573,0.773510338,2,0,0,0,0,0,0,0,0,0
2.135392,0.06406498,0.752563599,0.752569438,0.066666667,0.003189136,0,64,0.666666667,0.778210117,0.228305486,0.002670329,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.285267414,2,0.5,0,0,0,0,0,0,0,0
2.136219,0.000365973,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000123936,0.894684087,0.000124225,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.125307088,2,0,0,0,0,0,0,0,0,0
2.136351,0.000132084,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000124225,0.894684376,0.000124514,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.986556802,2,0,0,0,0,0,0,0,0,0
2.136468,0.000116825,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000124514,0.894684664,0.000124803,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.651529717,2,0,0,0,0,0,0,0,0,0
2.136565,9.70E-05,0.752563599,0.752569438,0.023529412,0.019745174,0,64,0.666666667,0.006759747,0.768902113,0.018921187,0.000124803,0.894684953,0.000125091,2.33E-10,0.145598243,0,0,0,0,0,1,0,0,0,0,0.034546426,0.843961242,2,0,0,0,0,0,0,0,0,0
